Fecha,Producto,Ventas,Región,Prediccion
2023-06-20,Producto D,673.0,Región 3,118
2023-06-20,Producto D,824.0,Región 1,559
2023-06-20,Producto D,370.0,Región 3,164
2023-06-20,Producto D,907.0,Región 2,627
2023-06-20,Producto D,724.0,Región 3,677
2023-06-21,Producto A,641.0,Región 1,546
2023-06-21,Producto A,371.0,Región 3,356
2023-06-21,Producto A,652.0,Región 4,749
2023-06-21,Producto A,511.0,Región 1,120
2023-06-21,Producto B,988.0,Región 2,890
2023-06-21,Producto B,373.0,Región 2,860
2023-06-21,Producto B,209.0,Región 2,244
2023-06-21,Producto B,950.0,Región 3,647
2023-06-21,Producto C,953.0,Región 3,638
2023-06-21,Producto C,650.0,Región 2,505
2023-06-21,Producto C,650.0,Región 3,189
2023-06-21,Producto D,548.0,Región 3,480
2023-06-21,Producto D,366.0,Región 1,146
2023-06-22,Producto A,439.0,Región 3,520
2023-06-22,Producto A,261.0,Región 1,133
2023-06-22,Producto A,952.0,Región 2,296
2023-06-22,Producto A,566.0,Región 2,778
2023-06-22,Producto A,843.0,Región 3,231
2023-06-22,Producto B,307.0,Región 3,837
2023-06-22,Producto B,541.0,Región 4,872
2023-06-22,Producto B,748.0,Región 4,822
2023-06-22,Producto B,807.0,Región 2,316
2023-06-22,Producto C,136.0,Región 1,468
2023-06-22,Producto D,857.0,Región 4,689
2023-06-22,Producto D,581.0,Región 4,798
2023-06-23,Producto A,750.0,Región 4,693
2023-06-23,Producto A,912.0,Región 4,737
2023-06-23,Producto A,497.0,Región 4,294
2023-06-23,Producto A,104.0,Región 1,325
2023-06-23,Producto B,522.0,Región 1,725
2023-06-23,Producto B,406.0,Región 2,898
2023-06-23,Producto C,790.0,Región 1,133
2023-06-23,Producto C,765.0,Región 1,469
2023-06-23,Producto C,813.0,Región 1,783
2023-06-23,Producto C,831.0,Región 2,626
2023-06-23,Producto C,641.0,Región 1,632
2023-06-23,Producto D,975.0,Región 3,634
2023-06-24,Producto A,104.0,Región 2,256
2023-06-24,Producto A,756.0,Región 2,369
2023-06-24,Producto B,349.0,Región 4,544
2023-06-24,Producto B,995.0,Región 4,894
2023-06-24,Producto B,673.0,Región 1,160
2023-06-24,Producto B,617.0,Región 4,638
2023-06-24,Producto B,228.0,Región 1,419
2023-06-24,Producto C,570.0,Región 3,549
2023-06-24,Producto C,432.0,Región 3,835
2023-06-24,Producto C,619.0,Región 3,521
2023-06-24,Producto C,254.0,Región 4,335
2023-06-24,Producto C,823.0,Región 4,87
2023-06-24,Producto D,838.0,Región 2,323
2023-06-24,Producto D,491.0,Región 4,205
2023-06-25,Producto A,188.0,Región 1,53
2023-06-25,Producto A,511.0,Región 2,347
2023-06-25,Producto A,578.0,Región 2,315
2023-06-25,Producto B,833.0,Región 2,833
2023-06-25,Producto B,994.0,Región 1,200
2023-06-25,Producto B,649.0,Región 4,508
2023-06-25,Producto C,339.0,Región 1,456
2023-06-25,Producto C,769.0,Región 1,847
2023-06-25,Producto C,242.0,Región 3,179
2023-06-25,Producto D,861.0,Región 2,800
2023-06-25,Producto D,700.0,Región 4,162
2023-06-25,Producto D,696.0,Región 4,750
2023-06-25,Producto D,520.0,Región 3,230
2023-06-26,Producto A,216.0,Región 2,758
2023-06-26,Producto A,176.0,Región 3,604
2023-06-26,Producto A,513.0,Región 1,589
2023-06-26,Producto A,875.0,Región 1,577
2023-06-26,Producto A,351.0,Región 1,730
2023-06-26,Producto B,657.0,Región 2,203
2023-06-26,Producto B,325.0,Región 2,702
2023-06-26,Producto B,262.0,Región 2,165
2023-06-26,Producto B,861.0,Región 1,358
2023-06-26,Producto B,188.0,Región 1,146
2023-06-26,Producto C,588.0,Región 1,679
2023-06-26,Producto D,110.0,Región 4,123
2023-06-26,Producto D,447.0,Región 2,707
2023-06-26,Producto D,383.0,Región 2,90
2023-06-27,Producto A,645.0,Región 3,623
2023-06-27,Producto A,293.0,Región 4,746
2023-06-27,Producto A,757.0,Región 2,279
2023-06-27,Producto A,764.0,Región 3,265
2023-06-27,Producto A,871.0,Región 2,496
2023-06-27,Producto B,732.0,Región 1,161
2023-06-27,Producto B,387.0,Región 1,111
2023-06-27,Producto C,885.0,Región 1,122
2023-06-27,Producto D,732.0,Región 3,518
2023-06-28,Producto A,629.0,Región 3,636
2023-06-28,Producto A,847.0,Región 4,96
2023-06-28,Producto B,363.0,Región 2,507
2023-06-28,Producto C,523.0,Región 3,720
2023-06-28,Producto C,423.0,Región 2,400
2023-06-28,Producto C,822.0,Región 4,618
2023-06-28,Producto C,186.0,Región 1,186
2023-06-28,Producto D,188.0,Región 1,856
2023-06-28,Producto D,256.0,Región 1,362
2023-06-28,Producto D,175.0,Región 1,435
2023-06-28,Producto D,231.0,Región 4,732
2023-06-28,Producto D,797.0,Región 3,565
2023-06-29,Producto A,391.0,Región 4,244
2023-06-29,Producto A,860.0,Región 4,784
2023-06-29,Producto A,951.0,Región 3,179
2023-06-29,Producto A,179.0,Región 4,838
2023-06-29,Producto B,731.0,Región 2,871
2023-06-29,Producto B,633.0,Región 4,491
2023-06-29,Producto C,168.0,Región 3,860
2023-06-29,Producto C,714.0,Región 2,554
2023-06-29,Producto C,860.0,Región 3,697
2023-06-29,Producto C,918.0,Región 2,832
2023-06-29,Producto D,660.0,Región 1,318
2023-06-29,Producto D,717.0,Región 2,844
2023-06-29,Producto D,488.0,Región 3,386
2023-06-30,Producto A,280.0,Región 1,885
2023-06-30,Producto B,670.0,Región 3,395
2023-06-30,Producto B,251.0,Región 2,332
2023-06-30,Producto C,301.0,Región 2,739
2023-06-30,Producto C,431.0,Región 4,736
2023-06-30,Producto C,251.0,Región 1,588
2023-06-30,Producto D,488.0,Región 3,847
2023-06-30,Producto D,235.0,Región 1,118
2023-07-01,Producto A,799.0,Región 1,647
2023-07-01,Producto A,942.0,Región 1,338
2023-07-01,Producto A,611.0,Región 1,802
2023-07-01,Producto A,796.0,Región 2,715
2023-07-01,Producto A,492.0,Región 2,84
2023-07-01,Producto B,240.0,Región 1,694
2023-07-01,Producto B,918.0,Región 4,601
2023-07-01,Producto B,407.0,Región 3,863
2023-07-01,Producto B,654.0,Región 2,91
2023-07-01,Producto C,204.0,Región 2,345
2023-07-01,Producto D,586.0,Región 3,69
2023-07-01,Producto D,529.0,Región 2,147
2023-07-01,Producto D,918.0,Región 1,590
2023-07-01,Producto D,937.0,Región 1,842
2023-07-01,Producto D,114.0,Región 4,722
2023-07-02,Producto A,295.0,Región 1,595
2023-07-02,Producto A,581.0,Región 4,391
2023-07-02,Producto B,452.0,Región 1,277
2023-07-02,Producto B,174.0,Región 3,240
2023-07-02,Producto B,258.0,Región 3,241
2023-07-02,Producto B,649.0,Región 2,489
2023-07-02,Producto C,915.0,Región 3,209
2023-07-02,Producto C,439.0,Región 2,818
2023-07-02,Producto C,524.0,Región 3,469
2023-07-02,Producto C,141.0,Región 2,438
2023-07-02,Producto D,405.0,Región 4,161
2023-07-02,Producto D,817.0,Región 3,417
2023-07-02,Producto D,428.0,Región 4,139
2023-07-02,Producto D,299.0,Región 2,829
2023-07-02,Producto D,807.0,Región 1,408
2023-07-03,Producto A,768.0,Región 2,511
2023-07-03,Producto A,770.0,Región 3,287
2023-07-03,Producto A,815.0,Región 4,625
2023-07-03,Producto A,815.0,Región 3,547
2023-07-03,Producto A,188.0,Región 3,174
2023-07-03,Producto B,659.0,Región 2,429
2023-07-03,Producto B,785.0,Región 1,516
2023-07-03,Producto B,270.0,Región 1,73
2023-07-03,Producto B,711.0,Región 3,341
2023-07-03,Producto B,970.0,Región 4,338
2023-07-03,Producto C,641.0,Región 3,321
2023-07-03,Producto D,725.0,Región 1,707
2023-07-03,Producto D,184.0,Región 2,318
2023-07-03,Producto D,488.0,Región 3,232
2023-07-03,Producto D,423.0,Región 1,174
2023-07-03,Producto D,227.0,Región 1,102
2023-07-04,Producto A,868.0,Región 1,683
2023-07-04,Producto A,577.0,Región 1,167
2023-07-04,Producto B,650.0,Región 1,298
2023-07-04,Producto B,249.0,Región 3,826
2023-07-04,Producto C,800.0,Región 3,609
2023-07-04,Producto C,956.0,Región 4,240
2023-07-04,Producto C,521.0,Región 1,580
2023-07-04,Producto C,763.0,Región 2,345
2023-07-04,Producto C,863.0,Región 4,591
2023-07-04,Producto D,133.0,Región 4,319
2023-07-04,Producto D,957.0,Región 4,494
2023-07-04,Producto D,117.0,Región 1,868
2023-07-05,Producto A,593.0,Región 4,217
2023-07-05,Producto A,548.0,Región 3,773
2023-07-05,Producto A,181.0,Región 2,625
2023-07-05,Producto B,914.0,Región 4,152
2023-07-05,Producto C,847.0,Región 1,643
2023-07-05,Producto C,638.0,Región 1,287
2023-07-05,Producto C,710.0,Región 1,239
2023-07-05,Producto C,473.0,Región 3,767
2023-07-05,Producto C,356.0,Región 3,654
2023-07-05,Producto D,489.0,Región 4,659
2023-07-05,Producto D,405.0,Región 3,806
2023-07-05,Producto D,520.0,Región 4,70
2023-07-05,Producto D,987.0,Región 4,102
2023-07-05,Producto D,985.0,Región 2,705
2023-07-06,Producto A,748.0,Región 3,872
2023-07-06,Producto A,358.0,Región 2,873
2023-07-06,Producto A,693.0,Región 4,485
2023-07-06,Producto A,481.0,Región 1,772
2023-07-06,Producto A,474.0,Región 1,830
2023-07-06,Producto B,182.0,Región 4,137
2023-07-06,Producto C,214.0,Región 1,774
2023-07-06,Producto C,731.0,Región 1,217
2023-07-06,Producto C,601.0,Región 2,763
2023-07-06,Producto C,471.0,Región 4,157
2023-07-06,Producto D,649.0,Región 1,542
2023-07-06,Producto D,817.0,Región 1,785
2023-07-06,Producto D,478.0,Región 3,594
2023-07-07,Producto A,372.0,Región 2,500
2023-07-07,Producto B,402.0,Región 1,183
2023-07-07,Producto C,664.0,Región 1,350
2023-07-07,Producto C,168.0,Región 2,65
2023-07-07,Producto C,654.0,Región 4,90
2023-07-07,Producto D,659.0,Región 2,786
2023-07-07,Producto D,177.0,Región 4,192
2023-07-07,Producto D,291.0,Región 3,597
2023-07-08,Producto A,233.0,Región 3,711
2023-07-08,Producto A,969.0,Región 2,599
2023-07-08,Producto A,820.0,Región 4,150
2023-07-08,Producto A,506.0,Región 2,523
2023-07-08,Producto A,598.0,Región 1,407
2023-07-08,Producto B,264.0,Región 4,739
2023-07-08,Producto B,907.0,Región 2,250
2023-07-08,Producto B,772.0,Región 1,372
2023-07-08,Producto B,615.0,Región 3,464
2023-07-08,Producto C,497.0,Región 3,854
2023-07-08,Producto C,142.0,Región 1,790
2023-07-08,Producto C,374.0,Región 3,437
2023-07-08,Producto C,588.0,Región 1,693
2023-07-08,Producto C,728.0,Región 4,859
2023-07-08,Producto D,171.0,Región 1,880
2023-07-09,Producto A,742.0,Región 2,163
2023-07-09,Producto A,692.0,Región 2,463
2023-07-09,Producto A,891.0,Región 2,319
2023-07-09,Producto A,267.0,Región 3,871
2023-07-09,Producto B,590.0,Región 1,657
2023-07-09,Producto B,841.0,Región 3,384
2023-07-09,Producto B,105.0,Región 2,672
2023-07-09,Producto C,306.0,Región 2,198
2023-07-09,Producto C,843.0,Región 2,195
2023-07-09,Producto C,790.0,Región 2,531
2023-07-09,Producto D,310.0,Región 3,457
2023-07-09,Producto D,704.0,Región 3,391
2023-07-09,Producto D,647.0,Región 2,717
2023-07-10,Producto A,456.0,Región 1,784
2023-07-10,Producto A,458.0,Región 4,146
2023-07-10,Producto A,930.0,Región 2,697
2023-07-10,Producto B,630.0,Región 3,832
2023-07-10,Producto B,121.0,Región 3,623
2023-07-10,Producto C,214.0,Región 2,815
2023-07-10,Producto C,129.0,Región 1,588
2023-07-10,Producto C,761.0,Región 4,344
2023-07-10,Producto C,759.0,Región 2,147
2023-07-10,Producto D,960.0,Región 3,275
2023-07-11,Producto A,943.0,Región 2,96
2023-07-11,Producto B,610.0,Región 3,440
2023-07-11,Producto B,287.0,Región 4,820
2023-07-11,Producto B,697.0,Región 4,876
2023-07-11,Producto B,158.0,Región 2,115
2023-07-11,Producto B,845.0,Región 4,111
2023-07-11,Producto C,187.0,Región 3,549
2023-07-11,Producto D,605.0,Región 2,686
2023-07-11,Producto D,770.0,Región 1,886
2023-07-12,Producto A,880.0,Región 4,110
2023-07-12,Producto A,924.0,Región 3,287
2023-07-12,Producto A,656.0,Región 1,733
2023-07-12,Producto A,131.0,Región 3,690
2023-07-12,Producto B,264.0,Región 4,409
2023-07-12,Producto B,520.0,Región 1,91
2023-07-12,Producto B,907.0,Región 4,625
2023-07-12,Producto B,577.0,Región 1,328
2023-07-12,Producto B,651.0,Región 1,376
2023-07-12,Producto C,948.0,Región 1,67
2023-07-12,Producto C,211.0,Región 1,802
2023-07-12,Producto C,256.0,Región 2,50
2023-07-12,Producto C,173.0,Región 2,863
2023-07-12,Producto D,716.0,Región 3,881
2023-07-12,Producto D,690.0,Región 1,892
2023-07-12,Producto D,822.0,Región 1,427
2023-07-12,Producto D,799.0,Región 2,745
2023-07-13,Producto A,592.0,Región 2,561
2023-07-13,Producto A,455.0,Región 4,545
2023-07-13,Producto B,812.0,Región 4,469
2023-07-13,Producto C,935.0,Región 4,870
2023-07-13,Producto C,711.0,Región 3,102
2023-07-13,Producto C,896.0,Región 4,70
2023-07-13,Producto C,380.0,Región 3,836
2023-07-13,Producto D,954.0,Región 2,444
2023-07-13,Producto D,585.0,Región 4,583
2023-07-14,Producto A,747.0,Región 3,720
2023-07-14,Producto B,730.0,Región 4,335
2023-07-14,Producto B,531.0,Región 3,795
2023-07-14,Producto B,118.0,Región 2,571
2023-07-14,Producto B,588.0,Región 3,127
2023-07-14,Producto B,969.0,Región 1,164
2023-07-14,Producto C,443.0,Región 1,74
2023-07-14,Producto D,154.0,Región 2,289
2023-07-14,Producto D,385.0,Región 4,776
2023-07-14,Producto D,944.0,Región 3,678
2023-07-14,Producto D,314.0,Región 3,489
2023-07-14,Producto D,173.0,Región 4,743
2023-07-15,Producto A,662.0,Región 3,367
2023-07-15,Producto B,421.0,Región 2,742
2023-07-15,Producto C,846.0,Región 1,99
2023-07-15,Producto C,504.0,Región 1,577
2023-07-15,Producto C,522.0,Región 1,179
2023-07-15,Producto C,344.0,Región 4,395
2023-07-15,Producto D,444.0,Región 3,545
2023-07-15,Producto D,133.0,Región 1,847
2023-07-15,Producto D,126.0,Región 3,233
2023-07-15,Producto D,825.0,Región 4,235
2023-07-16,Producto A,102.0,Región 2,341
2023-07-16,Producto B,501.0,Región 4,541
2023-07-16,Producto B,640.0,Región 2,406
2023-07-16,Producto B,598.0,Región 3,395
2023-07-16,Producto B,979.0,Región 4,662
2023-07-16,Producto B,813.0,Región 4,700
2023-07-16,Producto C,731.0,Región 2,59
2023-07-16,Producto D,966.0,Región 2,536
2023-07-16,Producto D,466.0,Región 3,360
2023-07-17,Producto A,787.0,Región 1,781
2023-07-17,Producto A,106.0,Región 1,544
2023-07-17,Producto A,585.0,Región 3,264
2023-07-17,Producto A,610.0,Región 4,810
2023-07-17,Producto A,117.0,Región 1,449
2023-07-17,Producto B,670.0,Región 2,700
2023-07-17,Producto C,290.0,Región 1,58
2023-07-17,Producto C,760.0,Región 4,449
2023-07-17,Producto C,300.0,Región 4,889
2023-07-17,Producto C,273.0,Región 1,768
2023-07-17,Producto D,633.0,Región 4,440
2023-07-17,Producto D,722.0,Región 2,390
2023-07-17,Producto D,120.0,Región 3,51
2023-07-17,Producto D,811.0,Región 1,727
2023-07-17,Producto D,887.0,Región 3,627
2023-07-18,Producto A,263.0,Región 1,620
2023-07-18,Producto A,743.0,Región 2,522
2023-07-18,Producto A,659.0,Región 4,529
2023-07-18,Producto A,558.0,Región 3,536
2023-07-18,Producto A,197.0,Región 4,512
2023-07-18,Producto B,702.0,Región 3,247
2023-07-18,Producto B,574.0,Región 4,777
2023-07-18,Producto B,669.0,Región 1,502
2023-07-18,Producto B,563.0,Región 4,116
2023-07-18,Producto B,162.0,Región 1,448
2023-07-18,Producto C,217.0,Región 4,414
2023-07-18,Producto D,242.0,Región 4,229
2023-07-19,Producto A,854.0,Región 1,108
2023-07-19,Producto A,193.0,Región 1,247
2023-07-19,Producto A,723.0,Región 1,292
2023-07-19,Producto A,721.0,Región 4,541
2023-07-19,Producto A,620.0,Región 3,537
2023-07-19,Producto B,245.0,Región 1,463
2023-07-19,Producto B,267.0,Región 2,782
2023-07-19,Producto B,230.0,Región 3,481
2023-07-19,Producto B,340.0,Región 4,542
2023-07-19,Producto B,347.0,Región 1,413
2023-07-19,Producto C,909.0,Región 4,748
2023-07-19,Producto C,372.0,Región 2,555
2023-07-19,Producto D,664.0,Región 3,59
2023-07-19,Producto D,498.0,Región 1,420
2023-07-20,Producto A,782.0,Región 3,807
2023-07-20,Producto A,488.0,Región 4,199
2023-07-20,Producto B,377.0,Región 2,232
2023-07-20,Producto B,813.0,Región 3,769
2023-07-20,Producto B,106.0,Región 3,845
2023-07-20,Producto B,345.0,Región 1,445
2023-07-20,Producto C,648.0,Región 4,673
2023-07-20,Producto C,608.0,Región 2,895
2023-07-20,Producto C,764.0,Región 4,204
2023-07-20,Producto C,437.0,Región 4,828
2023-07-20,Producto D,458.0,Región 1,569
2023-07-20,Producto D,567.0,Región 1,683
2023-07-21,Producto A,328.0,Región 3,541
2023-07-21,Producto A,575.0,Región 4,427
2023-07-21,Producto A,746.0,Región 2,675
2023-07-21,Producto B,666.0,Región 4,727
2023-07-21,Producto B,515.0,Región 2,775
2023-07-21,Producto C,471.0,Región 3,642
2023-07-21,Producto C,611.0,Región 1,522
2023-07-21,Producto C,190.0,Región 2,212
2023-07-21,Producto C,821.0,Región 4,424
2023-07-21,Producto C,603.0,Región 1,135
2023-07-21,Producto D,288.0,Región 2,356
2023-07-22,Producto A,607.0,Región 3,614
2023-07-22,Producto A,378.0,Región 2,611
2023-07-22,Producto A,495.0,Región 4,469
2023-07-22,Producto A,761.0,Región 2,139
2023-07-22,Producto B,706.0,Región 3,639
2023-07-22,Producto B,640.0,Región 1,50
2023-07-22,Producto B,211.0,Región 3,516
2023-07-22,Producto C,565.0,Región 3,602
2023-07-22,Producto C,634.0,Región 3,860
2023-07-22,Producto C,399.0,Región 2,402
2023-07-22,Producto C,428.0,Región 1,884
2023-07-22,Producto C,184.0,Región 2,145
2023-07-22,Producto D,433.0,Región 1,603
2023-07-22,Producto D,860.0,Región 3,611
2023-07-23,Producto A,229.0,Región 4,482
2023-07-23,Producto B,331.0,Región 2,637
2023-07-23,Producto B,932.0,Región 3,554
2023-07-23,Producto C,287.0,Región 2,234
2023-07-23,Producto C,280.0,Región 3,524
2023-07-23,Producto C,282.0,Región 2,223
2023-07-23,Producto C,209.0,Región 4,563
2023-07-23,Producto C,262.0,Región 1,483
2023-07-23,Producto D,595.0,Región 4,755
2023-07-24,Producto A,371.0,Región 4,246
2023-07-24,Producto A,422.0,Región 4,666
2023-07-24,Producto A,123.0,Región 3,566
2023-07-24,Producto A,942.0,Región 2,109
2023-07-24,Producto B,178.0,Región 3,225
2023-07-24,Producto B,160.0,Región 2,341
2023-07-24,Producto C,926.0,Región 2,753
2023-07-24,Producto C,711.0,Región 4,711
2023-07-24,Producto C,823.0,Región 1,506
2023-07-24,Producto C,498.0,Región 2,735
2023-07-24,Producto D,194.0,Región 1,630
2023-07-24,Producto D,502.0,Región 4,132
2023-07-24,Producto D,217.0,Región 4,168
2023-07-25,Producto A,972.0,Región 1,703
2023-07-25,Producto A,608.0,Región 3,497
2023-07-25,Producto A,959.0,Región 1,272
2023-07-25,Producto A,390.0,Región 3,239
2023-07-25,Producto A,723.0,Región 1,128
2023-07-25,Producto B,952.0,Región 2,302
2023-07-25,Producto B,458.0,Región 2,358
2023-07-25,Producto C,701.0,Región 2,880
2023-07-25,Producto C,215.0,Región 3,835
2023-07-25,Producto C,380.0,Región 4,325
2023-07-25,Producto D,500.0,Región 2,599
2023-07-26,Producto A,747.0,Región 3,461
2023-07-26,Producto B,963.0,Región 2,82
2023-07-26,Producto B,179.0,Región 4,100
2023-07-26,Producto C,181.0,Región 2,266
2023-07-26,Producto C,386.0,Región 4,764
2023-07-26,Producto C,594.0,Región 2,752
2023-07-26,Producto C,440.0,Región 4,432
2023-07-26,Producto C,581.0,Región 4,623
2023-07-26,Producto D,635.0,Región 2,719
2023-07-26,Producto D,775.0,Región 3,761
2023-07-26,Producto D,794.0,Región 3,753
2023-07-26,Producto D,389.0,Región 1,186
2023-07-26,Producto D,624.0,Región 4,103
2023-07-27,Producto A,191.0,Región 4,870
2023-07-27,Producto B,927.0,Región 2,849
2023-07-27,Producto B,496.0,Región 1,78
2023-07-27,Producto B,246.0,Región 2,696
2023-07-27,Producto B,561.0,Región 2,452
2023-07-27,Producto C,455.0,Región 3,725
2023-07-27,Producto C,544.0,Región 2,575
2023-07-27,Producto C,804.0,Región 2,68
2023-07-27,Producto C,538.0,Región 1,586
2023-07-27,Producto C,716.0,Región 2,101
2023-07-27,Producto D,189.0,Región 2,602
2023-07-28,Producto A,263.0,Región 4,639
2023-07-28,Producto A,709.0,Región 1,380
2023-07-28,Producto A,257.0,Región 1,717
2023-07-28,Producto A,464.0,Región 4,677
2023-07-28,Producto A,679.0,Región 3,219
2023-07-28,Producto B,906.0,Región 4,756
2023-07-28,Producto B,250.0,Región 4,689
2023-07-28,Producto B,644.0,Región 4,681
2023-07-28,Producto B,634.0,Región 2,162
